image,mask
data/ISIC2018_Task1-2_Training_Input/ISIC_0014834.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014834_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013024.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013024_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0002879.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0002879_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013288.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013288_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012320.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012320_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014605.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014605_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014195.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014195_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014189.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014189_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010212.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010212_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014927.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014927_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0008280.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0008280_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011385.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011385_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012693.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012693_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015369.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015369_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014850.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014850_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000014.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000014_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000044.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000044_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000247.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000247_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015276.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015276_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000410.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000410_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015206.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015206_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013828.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013828_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013806.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013806_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014753.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014753_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012657.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012657_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001427.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001427_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010458.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010458_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012453.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012453_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011155.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011155_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012205.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012205_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013663.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013663_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012720.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012720_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013340.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013340_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012990.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012990_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011225.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011225_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0003539.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0003539_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014920.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014920_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000393.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000393_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000297.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000297_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013603.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013603_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010847.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010847_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013499.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013499_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015184.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015184_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015041.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015041_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013216.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013216_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015942.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015942_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011120.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011120_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012164.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012164_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015156.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015156_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015638.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015638_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014919.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014919_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014476.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014476_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014382.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014382_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009877.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009877_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010365.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010365_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014522.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014522_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015526.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015526_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015607.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015607_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013865.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013865_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000190.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000190_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010216.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010216_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015241.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015241_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015243.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015243_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010849.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010849_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000357.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000357_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012674.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012674_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000368.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000368_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014790.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014790_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000300.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000300_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000420.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000420_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013970.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013970_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000078.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000078_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012856.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012856_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013832.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013832_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012105.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012105_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011366.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011366_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009875.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009875_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0002469.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0002469_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015043.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015043_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014969.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014969_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012844.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012844_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001102.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001102_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014643.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014643_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011121.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011121_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000110.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000110_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010445.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010445_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009860.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009860_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000032.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000032_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010441.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010441_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014324.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014324_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013472.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013472_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013271.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013271_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012268.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012268_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014992.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014992_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012374.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012374_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011387.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011387_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014475.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014475_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012299.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012299_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015417.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015417_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013621.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013621_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000513.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000513_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012484.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012484_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011345.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011345_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015133.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015133_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014836.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014836_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013128.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013128_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013596.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013596_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013670.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013670_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013325.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013325_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014922.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014922_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000338.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000338_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016051.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016051_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011208.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011208_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014094.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014094_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014419.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014419_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001286.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001286_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014506.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014506_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010023.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010023_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000303.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000303_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0006671.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0006671_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000052.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000052_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000043.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000043_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015251.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015251_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012342.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012342_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0005787.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0005787_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0008029.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0008029_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000264.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000264_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011135.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011135_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000173.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000173_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014286.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014286_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009583.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009583_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015981.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015981_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010572.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010572_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009943.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009943_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011213.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011213_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013417.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013417_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015965.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015965_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000310.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000310_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015645.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015645_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000536.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000536_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000188.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000188_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014166.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014166_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016059.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016059_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012210.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012210_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014144.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014144_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013274.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013274_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000351.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000351_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000486.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000486_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011166.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011166_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009942.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009942_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013617.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013617_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013702.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013702_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012956.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012956_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012357.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012357_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015993.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015993_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015208.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015208_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012904.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012904_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0008396.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0008396_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010468.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010468_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013000.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013000_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013191.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013191_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010497.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010497_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000125.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000125_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014316.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014316_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0001119.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0001119_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014001.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014001_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000050.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000050_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015948.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015948_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000443.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000443_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010064.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010064_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000226.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000226_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013356.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013356_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012739.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012739_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000348.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000348_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010853.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010853_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009909.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009909_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011107.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011107_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0006612.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0006612_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0015355.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0015355_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0011344.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0011344_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0000900.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0000900_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0009935.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0009935_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0012211.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0012211_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013480.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013480_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0007693.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0007693_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0016045.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0016045_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0010037.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0010037_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014535.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014535_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014782.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014782_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0014473.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0014473_segmentation.png
data/ISIC2018_Task1-2_Training_Input/ISIC_0013804.jpg,data/ISIC2018_Task1_Training_GroundTruth/ISIC_0013804_segmentation.png
